CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO,Id
107474,1,3,0,0,1,3,1999,20,11,19,2018,2018,3513801.0,3479
107474,1,2,0,0,1,3,1999,19,6,19,2018,2018,3528502.0,3480
107476,1,2,0,0,0,1,1990,19,11,28,2014,2018,3147105.0,2311
107476,1,2,0,0,0,1,1978,25,6,40,2008,2018,3135209.0,726
107476,1,2,0,0,0,3,1983,18,11,35,2009,2018,3135209.0,727
107476,1,6,0,0,1,2,1984,27,3,34,2009,2018,3152204.0,1110
107476,1,2,0,0,1,3,1990,12,2,28,2016,2018,3519808.0,1296
107476,1,6,0,0,0,0,1982,16,10,36,2010,2018,3106200.0,996
107476,1,2,9,1,1,3,1989,19,9,29,2018,2018,3106200.0,3481
107476,1,4,0,0,0,0,1990,18,2,28,2015,2018,3135209.0,2478
107476,1,2,0,0,0,2,1988,1,8,30,2010,2018,3135209.0,827
107476,1,2,0,0,1,3,1990,10,10,28,2010,2018,3135209.0,1065
107476,1,2,0,0,0,2,1987,21,9,31,2015,2018,3135209.0,2169
107476,1,2,0,1,0,1,1984,3,8,34,2018,2018,3143302.0,3482
107476,1,6,0,0,1,1,1992,28,12,26,2012,2018,,1796
107476,1,2,0,1,0,3,1991,5,5,27,2014,2018,3135209.0,2279
107476,1,2,0,0,0,9,1979,7,6,39,2012,2018,2918407.0,3180
107476,1,2,0,0,1,9,1993,20,3,25,2012,2018,3151206.0,3181
107476,1,2,0,0,1,0,1993,29,5,25,2011,2018,3135209.0,1624
107476,1,6,0,0,1,0,1992,1,6,26,2011,2018,3132107.0,1554
107476,1,2,0,0,0,0,1993,6,4,25,2011,2018,3135209.0,1540
107476,1,2,0,0,0,1,1993,9,12,25,2016,2018,3135100.0,2903
107476,1,4,0,0,0,0,1985,5,12,33,2011,2018,3135209.0,1586
107476,1,2,0,0,1,0,1989,26,5,29,2012,2018,3143302.0,1377
107476,1,2,0,0,1,0,1992,27,11,26,2018,2018,5300108.0,1541
107476,1,2,0,0,0,0,1992,29,9,26,2013,2018,3135209.0,1604
107476,1,2,0,0,1,0,1983,3,4,35,2017,2018,3135209.0,1488
107476,1,2,0,0,0,3,1976,7,4,42,2012,2018,3106200.0,1833
107476,1,2,0,0,0,3,1989,17,6,29,2014,2018,3135209.0,794
107476,1,2,0,1,0,3,1995,1,5,23,2017,2018,3118809.0,3184
107476,1,4,0,0,1,3,1990,27,7,28,2012,2018,3132107.0,1834
107476,1,2,0,0,1,1,1993,27,7,25,2012,2018,3143302.0,1836
107476,1,2,0,0,1,0,1994,2,6,24,2015,2018,,2501
107476,1,2,0,0,0,3,1993,12,8,25,2012,2018,3143302.0,1867
107476,1,6,0,0,1,3,1994,5,12,24,2012,2018,3132107.0,1663
107476,1,4,0,0,0,3,1992,14,1,26,2012,2018,3135209.0,1826
107476,1,2,0,0,0,3,1991,12,6,27,2012,2018,3135100.0,1814
107476,1,2,0,0,0,3,1992,3,6,26,2012,2018,3136801.0,1682
107476,1,4,0,0,0,3,1991,1,3,27,2012,2018,3135209.0,1736
107476,1,2,0,0,1,2,1988,11,9,30,2012,2018,3143302.0,1688
107476,1,6,0,0,1,1,1993,22,12,25,2012,2018,3135209.0,2015
107476,1,6,0,0,0,3,1993,27,2,25,2012,2018,3143302.0,1721
107476,1,6,0,0,0,2,1993,11,3,25,2012,2018,3135100.0,1824
107476,1,2,0,0,0,1,1991,12,3,27,2012,2018,3135209.0,1730
107476,1,2,0,0,0,3,1991,11,11,27,2012,2018,3135209.0,1847
107476,1,6,0,1,0,1,1993,26,3,25,2014,2018,3132503.0,2282
107476,1,4,0,0,1,2,1993,22,11,25,2012,2018,3135209.0,1625
107476,1,2,0,0,0,3,1991,28,9,27,2014,2018,3143302.0,1687
107476,1,4,0,0,1,2,1992,14,6,26,2015,2018,3135209.0,1714
107476,1,6,0,0,0,3,1993,6,10,25,2014,2018,3148707.0,1643
107476,1,6,0,0,1,3,1994,5,9,24,2013,2018,,1850
107476,1,2,0,0,1,3,1994,20,5,24,2013,2018,5300108.0,2018
107476,1,2,9,0,0,3,1994,17,7,24,2013,2018,3170909.0,2020
107476,1,2,0,0,0,3,1993,18,5,25,2013,2018,3135209.0,2021
107476,1,2,0,0,0,3,1994,23,6,24,2013,2018,3135209.0,2025
107476,1,2,0,0,0,2,1994,8,7,24,2013,2018,3135209.0,2030
107476,1,6,0,0,0,3,1985,18,2,33,2013,2018,3124104.0,2027
107476,1,2,0,0,1,2,1995,1,1,23,2013,2018,3135209.0,2033
107476,1,2,0,0,1,3,1994,26,9,24,2013,2018,3135209.0,2038
107476,1,2,0,0,0,3,1994,16,1,24,2013,2018,3135209.0,2023
107476,1,2,0,0,0,3,1993,15,2,25,2013,2018,3116159.0,2024
107476,1,2,0,0,1,3,1993,12,12,25,2013,2018,3170909.0,2022
107476,1,3,0,0,0,3,1995,13,1,23,2013,2018,3135209.0,2026
107476,1,2,0,0,0,3,1994,3,1,24,2013,2018,5300108.0,2032
107476,1,6,0,0,1,3,1994,5,1,24,2013,2018,3143302.0,2034
107476,1,2,0,0,0,3,1994,11,6,24,2013,2018,3135209.0,2040
107476,1,2,0,0,0,3,1993,29,3,25,2013,2018,3132107.0,2037
107476,1,4,0,0,0,1,1989,20,8,29,2015,2018,3135209.0,1072
107476,1,2,0,0,0,3,1992,8,11,26,2013,2018,3135209.0,2044
107476,1,6,0,0,1,2,1995,12,4,23,2013,2018,3135209.0,2043
107476,1,2,0,0,0,3,1995,24,8,23,2013,2018,3135209.0,2042
107476,1,2,0,0,0,3,1995,27,12,23,2013,2018,3132107.0,2050
107476,1,2,0,0,1,2,1988,5,4,30,2018,2018,3135050.0,2158
107476,1,3,0,0,1,3,1993,26,9,25,2016,2018,3135209.0,2161
107476,1,2,0,0,1,3,1995,8,2,23,2014,2018,2933307.0,2084
107476,1,2,0,0,0,3,1994,8,12,24,2016,2018,3550605.0,2904
107476,1,4,9,0,1,3,1995,15,9,23,2017,2018,3135209.0,1967
107476,1,2,0,0,1,1,1995,6,11,23,2017,2018,3135209.0,1884
107476,1,2,0,0,1,1,1995,3,4,23,2016,2018,3135209.0,2517
107476,1,2,0,1,1,3,1994,19,11,24,2017,2018,3162401.0,3185
107476,1,2,0,0,0,3,1995,23,9,23,2014,2018,3132107.0,2315
107476,1,2,0,0,0,0,1993,10,3,25,2016,2018,3143302.0,2905
107476,1,2,0,0,0,3,1993,1,2,25,2015,2018,3135050.0,919
107476,1,2,9,0,0,3,1992,3,4,26,2016,2018,3135209.0,755
107476,1,2,9,0,1,3,1995,16,10,23,2014,2018,3135209.0,2319
107476,1,2,9,0,0,3,1994,15,9,24,2014,2018,3135209.0,2320
107476,1,2,9,0,1,2,1994,26,2,24,2014,2018,3547809.0,2321
107476,1,2,9,0,1,3,1996,14,12,22,2014,2018,3545209.0,2304
107476,1,6,9,0,0,2,1995,12,12,23,2014,2018,3135209.0,2322
107476,1,2,9,0,0,3,1995,13,3,23,2014,2018,3132107.0,1898
107476,1,2,9,0,1,3,1995,18,7,23,2017,2018,3135209.0,2438
107476,1,2,0,0,1,3,1994,1,9,24,2015,2018,3170909.0,1963
107476,1,2,0,0,1,0,1995,26,11,23,2017,2018,3135100.0,2945
107476,1,2,9,0,0,3,1995,13,2,23,2016,2018,3143302.0,2439
107476,1,2,0,0,1,3,1995,11,3,23,2015,2018,3135209.0,2212
107476,1,2,0,0,0,0,1995,9,5,23,2015,2018,3135209.0,2219
107476,1,2,9,0,1,3,1995,3,12,23,2014,2018,3135209.0,2325
107476,1,2,9,0,0,3,1995,11,10,23,2014,2018,3518800.0,2326
107476,1,2,9,0,1,3,1996,15,7,22,2014,2018,3135209.0,2327
107476,1,2,9,0,0,3,1996,7,1,22,2014,2018,3135209.0,2328
107476,1,2,9,0,1,3,1996,10,3,22,2014,2018,3135209.0,2331
107476,1,2,9,0,1,3,1996,14,4,22,2014,2018,3152204.0,2332
107476,1,6,9,1,1,3,1994,19,3,24,2014,2018,3151206.0,2333
107476,1,2,9,0,1,1,1996,18,1,22,2014,2018,3143302.0,2530
107476,1,2,9,0,1,3,1995,28,8,23,2014,2018,3135209.0,2335
107476,1,2,9,0,0,2,1995,1,4,23,2014,2018,3135209.0,2336
107476,1,2,9,1,1,3,1996,21,4,22,2014,2018,3135209.0,2337
107476,1,2,9,0,1,4,1995,8,1,23,2014,2018,3135209.0,2338
107476,1,2,9,0,0,1,1989,1,2,29,2014,2018,3135209.0,2339
107476,1,2,9,0,0,3,1994,1,11,24,2014,2018,3132107.0,2341
107476,1,2,9,0,0,3,1996,9,5,22,2014,2018,3143302.0,2343
107476,1,2,9,0,0,1,1995,14,5,23,2014,2018,3135209.0,2344
107476,1,2,9,0,0,3,1996,18,11,22,2017,2018,3135209.0,3040
107476,1,2,0,1,0,3,1996,4,6,22,2017,2018,3143302.0,3188
107476,1,4,0,0,0,2,1995,18,4,23,2017,2018,,3189
107476,1,2,0,1,0,1,1996,3,5,22,2017,2018,3170404.0,3190
107476,1,4,0,0,0,2,1991,12,1,27,2017,2018,3135209.0,2571
107476,1,3,9,0,1,4,1994,8,12,24,2017,2018,3106200.0,2572
107476,1,2,0,0,0,2,1989,22,7,29,2018,2018,3135209.0,2598
107476,1,2,0,0,0,2,1996,22,11,22,2017,2018,5300108.0,2620
107476,1,2,0,0,1,3,1995,1,11,23,2018,2018,3132107.0,2663
107476,1,2,0,0,1,3,1996,16,10,22,2018,2018,3161106.0,2665
107476,1,2,9,0,0,1,1996,5,5,22,2016,2018,3142700.0,2667
107476,1,2,0,0,1,3,1997,4,5,21,2018,2018,3135209.0,2675
107476,1,2,9,0,1,3,1997,15,9,21,2016,2018,3119401.0,2690
107476,1,2,9,0,0,3,1997,22,1,21,2015,2018,3120904.0,2706
107476,1,2,0,0,1,3,1997,17,6,21,2015,2018,3135209.0,2708
107476,1,2,0,0,1,2,1997,14,5,21,2015,2018,3106200.0,2711
107476,1,2,9,0,0,3,1996,3,10,22,2015,2018,3139300.0,2712
107476,1,2,9,0,0,1,1996,2,4,22,2015,2018,3127701.0,2713
107476,1,2,0,0,0,1,1995,18,2,23,2015,2018,3132107.0,2715
107476,1,2,0,0,1,1,1995,15,2,23,2015,2018,3143302.0,2716
107476,1,2,0,0,1,3,1997,27,2,21,2015,2018,3143302.0,2717
107476,1,2,9,0,0,1,1994,23,10,24,2015,2018,3164704.0,2718
107476,1,4,9,0,0,1,1995,31,5,23,2015,2018,3135209.0,2719
107476,1,2,9,0,0,3,1997,1,6,21,2015,2018,3139300.0,2720
107476,1,2,9,0,0,3,1995,30,12,23,2015,2018,3118809.0,2721
107476,1,2,0,0,1,3,1997,14,4,21,2015,2018,3135209.0,2723
107476,1,2,9,0,0,3,1995,2,7,23,2015,2018,3139300.0,2724
107476,1,2,9,0,1,3,1997,23,3,21,2015,2018,3135209.0,2725
107476,1,2,9,0,0,3,1995,23,2,23,2015,2018,3143302.0,2726
107476,1,2,0,0,1,1,1997,27,5,21,2015,2018,3135209.0,2727
107476,1,2,0,0,0,3,1993,2,11,25,2015,2018,3550308.0,2632
107476,1,2,9,0,1,1,1997,24,11,21,2015,2018,3118809.0,2728
107476,1,2,0,0,1,3,1997,4,3,21,2015,2018,5300108.0,2729
107476,1,2,0,0,1,3,1997,3,11,21,2015,2018,3513009.0,2730
107476,1,2,9,0,0,1,1997,5,8,21,2015,2018,3143302.0,2731
107476,1,2,0,0,0,3,1996,28,6,22,2015,2018,3143302.0,2734
107476,1,2,9,0,1,3,1996,5,3,22,2016,2018,3135209.0,2907
107476,1,4,0,0,0,3,1997,6,7,21,2016,2018,3143302.0,2908
107476,1,2,0,0,1,3,1997,12,6,21,2015,2018,3170909.0,2749
107476,1,2,0,0,0,3,1997,4,11,21,2015,2018,3135209.0,2750
107476,1,2,0,0,0,3,1998,19,4,20,2015,2018,3139300.0,2751
107476,1,2,0,0,0,3,1996,22,10,22,2017,2018,3132107.0,2948
107476,1,2,0,1,0,2,1996,1,3,22,2016,2018,3135209.0,2909
107476,1,2,0,0,0,2,1997,1,7,21,2017,2018,3132107.0,2952
107476,1,2,0,0,1,3,1997,23,1,21,2017,2018,3143302.0,2953
107476,1,2,0,1,0,3,1998,8,6,20,2017,2018,3142700.0,3014
107476,1,5,0,1,1,3,1997,2,1,21,2016,2018,3170909.0,2910
107476,1,2,0,1,0,1,1996,2,3,22,2016,2018,3143302.0,2911
107476,1,2,0,0,1,3,1996,12,5,22,2016,2018,3135209.0,2912
107476,1,2,0,0,1,1,1998,27,2,20,2016,2018,3135209.0,2913
107476,1,2,0,1,1,2,1995,11,11,23,2016,2018,3162401.0,2915
107476,1,2,0,1,1,3,1998,27,3,20,2016,2018,3157005.0,2916
107476,1,2,0,1,0,1,1997,14,10,21,2016,2018,3135209.0,2917
107476,1,4,0,1,1,3,1997,19,8,21,2016,2018,3106200.0,2918
107476,1,2,0,0,0,3,1998,12,6,20,2016,2018,3135209.0,2920
107476,1,2,0,1,0,3,1997,14,12,21,2016,2018,3135209.0,2921
107476,1,5,0,1,1,3,1996,10,12,22,2016,2018,3135209.0,2922
107476,1,2,0,1,0,3,1997,23,8,21,2016,2018,3135100.0,2923
107476,1,2,0,1,1,2,1997,24,5,21,2016,2018,3135209.0,2924
107476,1,2,0,0,0,2,1998,25,2,20,2016,2018,3547809.0,2925
107476,1,2,0,0,0,2,1997,3,11,21,2016,2018,3135209.0,2926
107476,1,2,0,0,0,1,1998,8,6,20,2016,2018,3135209.0,2927
107476,1,2,0,0,0,3,1997,23,5,21,2016,2018,3518800.0,2928
107476,1,2,0,0,0,3,1996,6,10,22,2016,2018,3132107.0,2929
107476,1,2,0,0,0,3,1998,25,8,20,2016,2018,3135209.0,2931
107476,1,2,0,1,1,3,1997,29,7,21,2016,2018,3138682.0,2932
107476,1,2,0,0,1,3,1998,8,1,20,2016,2018,5300108.0,2886
107476,1,2,0,0,0,3,1997,26,7,21,2016,2018,3135209.0,2933
107476,1,2,0,1,0,1,1995,25,7,23,2016,2018,2908101.0,2934
107476,1,2,0,0,0,1,1997,7,5,21,2016,2018,3131703.0,2936
107476,1,2,9,0,1,1,1998,17,3,20,2017,2018,3135209.0,2979
107476,1,2,0,1,0,3,1997,2,10,21,2017,2018,3132107.0,2981
107476,1,2,0,0,1,1,1995,18,11,23,2017,2018,3135209.0,2807
107476,1,2,0,0,1,3,1996,7,2,22,2017,2018,3135209.0,2808
107476,1,2,0,0,0,3,1998,18,5,20,2017,2018,3135209.0,2810
107476,1,2,0,0,0,3,1997,15,3,21,2017,2018,3135209.0,2991
107476,1,2,0,0,1,3,1997,6,4,21,2017,2018,3135209.0,2818
107476,1,2,0,0,0,3,1998,17,12,20,2017,2018,3135209.0,2824
107476,1,2,0,0,1,3,1997,9,4,21,2017,2018,3135209.0,2774
107476,1,3,9,0,0,3,1998,9,4,20,2017,2018,3143302.0,3047
107476,1,2,0,0,1,3,1996,31,10,22,2018,2018,3135209.0,3048
107476,1,2,0,0,0,3,1995,13,3,23,2018,2018,3170800.0,1898
107476,1,2,9,0,1,2,1998,14,5,20,2018,2018,3135209.0,3056
107476,1,4,9,0,1,3,1996,23,1,22,2018,2018,3135209.0,3062
107476,1,2,0,0,0,3,1997,7,11,21,2017,2018,3135209.0,3191
107476,1,2,0,1,1,3,1998,25,1,20,2017,2018,3132107.0,3192
107476,1,2,0,0,0,3,1997,2,1,21,2018,2018,3135050.0,3483
107476,1,2,0,0,0,3,1998,25,4,20,2018,2018,3135209.0,3232
107476,1,2,0,0,1,3,1997,7,11,21,2017,2018,3531506.0,2860
107476,1,2,0,0,0,3,1997,25,6,21,2017,2018,3132107.0,3193
107476,1,2,0,0,0,1,1998,3,12,20,2018,2018,3143104.0,3484
107476,1,2,0,0,0,3,1995,4,10,23,2018,2018,3135209.0,3485
107476,1,2,0,1,0,1,1997,10,6,21,2017,2018,3139300.0,3195
107476,1,2,0,1,0,3,1999,28,2,19,2017,2018,3132107.0,3196
107476,1,2,0,0,1,3,1998,7,6,20,2017,2018,3135209.0,3200
107476,1,2,0,0,1,4,1998,20,2,20,2017,2018,3135209.0,3201
107476,1,4,0,1,0,2,1987,23,9,31,2017,2018,,3202
107476,1,2,9,0,1,2,1993,14,9,25,2017,2018,3135209.0,3203
107476,1,2,0,0,0,3,1996,13,5,22,2017,2018,3121605.0,3204
107476,1,2,9,1,0,3,1999,6,6,19,2017,2018,2920205.0,3205
107476,1,2,0,0,0,3,1996,14,5,22,2017,2018,3135209.0,3206
107476,1,2,9,0,0,3,1995,23,7,23,2017,2018,3135209.0,3207
107476,1,2,0,0,0,3,1984,15,4,34,2017,2018,3143302.0,3208
107476,1,4,0,1,1,3,1999,28,3,19,2017,2018,3550308.0,3209
107476,1,2,0,1,1,3,1997,9,11,21,2017,2018,3109402.0,3210
107476,1,2,9,0,0,3,1997,30,4,21,2017,2018,3143302.0,3211
107476,1,2,0,0,0,0,1998,26,2,20,2017,2018,3135209.0,3212
107476,1,2,0,1,0,3,1998,6,5,20,2017,2018,2920205.0,3213
107476,1,5,0,1,1,3,1999,10,3,19,2017,2018,3135209.0,3214
107476,1,4,0,1,1,3,1998,13,8,20,2017,2018,3142700.0,3215
107476,1,2,0,0,0,1,1998,24,5,20,2017,2018,3170909.0,3216
107476,1,2,0,1,0,3,1998,19,5,20,2017,2018,3135209.0,3217
107476,1,2,0,0,0,1,1998,14,1,20,2017,2018,3135209.0,3218
107476,1,2,0,0,1,3,1997,27,7,21,2017,2018,5300108.0,3220
107476,1,2,0,0,0,3,1999,24,3,19,2018,2018,3135209.0,3084
107476,1,2,0,0,1,1,1998,26,11,20,2018,2018,3135209.0,3342
107476,1,2,0,0,1,2,1997,28,12,21,2018,2018,5300108.0,3352
107476,1,2,9,0,0,3,1999,30,5,19,2018,2018,3135100.0,3355
107476,1,2,0,0,0,2,1997,26,10,21,2018,2018,3143302.0,3486
107476,1,2,0,0,0,3,1996,12,11,22,2018,2018,3135209.0,3364
107476,1,2,0,0,0,1,1998,7,4,20,2018,2018,3162401.0,3284
107476,1,2,0,0,0,3,1998,20,6,20,2018,2018,3143302.0,3064
107476,1,2,0,1,0,3,1997,2,8,21,2018,2018,3143302.0,3487
107476,1,2,0,0,1,0,2000,31,7,18,2018,2018,3135209.0,3488
107476,1,2,9,1,1,3,1999,18,6,19,2018,2018,3135209.0,3489
107476,1,2,0,1,0,3,1999,14,11,19,2018,2018,3135209.0,3490
107476,1,2,9,0,0,3,2000,22,7,18,2018,2018,3550308.0,3491
107476,1,2,0,0,1,3,2000,3,4,18,2018,2018,3139300.0,3492
107476,1,2,0,0,0,3,2000,1,3,18,2018,2018,3142700.0,3493
107476,1,2,0,1,1,3,1994,4,2,24,2018,2018,3143302.0,3494
107476,1,2,0,0,1,3,2000,11,6,18,2018,2018,3143302.0,3495
107476,1,2,0,1,0,3,1994,11,6,24,2018,2018,2933307.0,2040
107476,1,2,9,0,0,2,1999,17,6,19,2018,2018,3135209.0,3496
107476,1,2,0,1,0,3,1998,4,10,20,2018,2018,3143302.0,3497
107476,1,2,0,0,0,3,1999,12,12,19,2018,2018,3139300.0,3498
107476,1,2,0,0,0,3,1999,20,2,19,2018,2018,5300108.0,3499
107476,1,2,0,1,1,3,1999,22,3,19,2018,2018,3135209.0,3500
107476,1,2,0,0,1,1,1999,10,7,19,2018,2018,3136306.0,3501
107476,1,2,0,1,1,1,1999,19,8,19,2018,2018,3143302.0,3502
107476,1,2,0,0,0,3,2000,14,11,18,2018,2018,3142700.0,3503
107476,1,2,0,1,0,3,1995,10,11,23,2018,2018,3147402.0,3504
107476,1,2,1,1,0,1,1999,31,7,19,2018,2018,3135100.0,3505
107476,1,2,0,0,0,3,1998,23,4,20,2018,2018,3135209.0,3506
107476,1,2,9,0,1,3,1999,12,5,19,2018,2018,3152204.0,3507
107476,1,2,0,1,1,3,1999,13,9,19,2018,2018,3139300.0,3508
107476,1,2,0,1,1,3,1999,12,8,19,2018,2018,3135209.0,3509
107476,1,2,0,0,0,3,1996,24,11,22,2018,2018,3135209.0,3510
107476,1,2,9,0,0,3,1999,21,12,19,2018,2018,2911709.0,3511
107476,1,2,0,1,0,3,1997,15,8,21,2018,2018,3135209.0,3512
107476,1,2,9,0,0,2,2000,11,6,18,2018,2018,3161106.0,3513
107476,1,2,0,0,0,1,1999,27,3,19,2018,2018,3550308.0,3514
107476,1,2,0,0,0,3,1999,2,10,19,2018,2018,3135209.0,3515
107476,1,4,0,1,0,1,1999,27,10,19,2018,2018,3135100.0,3516
107476,1,4,0,1,1,3,1998,3,10,20,2018,2018,,3517
107476,1,4,0,0,0,3,1999,21,3,19,2018,2018,3106200.0,3518
107476,1,5,0,1,0,3,1994,2,10,24,2018,2018,3135209.0,3451
107476,1,2,0,1,1,3,2000,29,3,18,2018,2018,5300108.0,3474
107476,1,4,0,1,1,3,1999,5,8,19,2018,2018,3132503.0,3519
107476,1,2,0,0,1,3,2000,17,4,18,2018,2018,3142007.0,3520
107476,1,2,0,0,0,1,1999,19,6,19,2018,2018,3170404.0,3521
112692,2,2,0,0,0,1,1979,13,9,39,2018,2018,3106200.0,956
112692,2,2,0,0,1,4,1987,12,3,31,2018,2018,3135209.0,687
112692,2,2,0,0,1,3,1980,15,7,38,2015,2018,3135209.0,1203
112692,2,2,0,0,0,5,1982,19,11,36,2014,2018,,2381
112692,2,2,0,1,0,1,1988,16,11,30,2018,2018,3147105.0,3522
112692,2,4,0,0,1,2,1982,15,11,36,2017,2018,3161106.0,3222
112692,2,4,0,0,1,9,1990,7,5,28,2010,2018,3509502.0,3223
112692,2,2,0,0,0,3,1985,26,10,33,2018,2018,3135209.0,3523
112692,2,4,0,1,1,3,1982,18,8,36,2018,2018,3117836.0,3524
112692,2,2,0,0,0,2,1985,14,6,33,2015,2018,3135209.0,2494
112692,2,2,0,1,1,3,1991,29,8,27,2018,2018,3135209.0,3525
112692,2,2,0,0,0,2,1990,4,9,28,2018,2018,3135209.0,3526
112692,2,2,0,0,1,3,1992,27,1,26,2015,2018,3135209.0,654
112692,2,4,0,0,1,3,1993,3,9,25,2017,2018,3135209.0,3224
112692,2,4,0,0,0,3,1993,14,6,25,2017,2018,3135209.0,1838
112692,2,2,0,0,0,3,1993,3,8,25,2017,2018,3135209.0,1676
112692,2,2,0,0,0,2,1993,25,7,25,2013,2018,3135209.0,1715
112692,2,3,0,1,1,3,1990,25,1,28,2018,2018,3135209.0,3527
112692,2,2,0,0,0,3,1994,14,6,24,2014,2018,3135209.0,2345
112692,2,4,0,0,0,1,1994,2,8,24,2017,2018,3135209.0,3226
112692,2,2,0,0,0,9,1994,21,1,24,2013,2018,3135209.0,3227
112692,2,4,0,0,0,2,1988,5,8,30,2014,2018,3135209.0,2346
112692,2,2,0,0,0,3,1974,13,10,44,2015,2018,3135209.0,2510
112692,2,2,0,1,0,3,1995,25,7,23,2018,2018,3135209.0,3528
112692,2,4,0,0,0,3,1980,2,7,38,2013,2018,3143302.0,2055
112692,2,4,0,0,1,2,1988,22,5,30,2013,2018,3135209.0,2058
112692,2,4,0,0,1,3,1983,5,5,35,2013,2018,3550308.0,2059
112692,2,2,0,0,1,3,1995,1,3,23,2013,2018,3143302.0,2077
112692,2,5,0,0,1,2,1983,29,1,35,2013,2018,3135209.0,2081
112692,2,2,0,0,1,2,1995,12,1,23,2013,2018,3135209.0,2086
112692,2,2,0,0,1,1,1987,18,4,31,2013,2018,3135209.0,2091
112692,2,2,0,0,0,3,1995,5,7,23,2013,2018,3124302.0,2093
112692,2,5,0,0,1,3,1994,23,3,24,2013,2018,3135209.0,2096
112692,2,2,0,0,1,3,1992,24,8,26,2013,2018,3161106.0,2098
112692,2,5,0,0,1,2,1993,7,6,25,2013,2018,3135209.0,2099
112692,2,2,9,0,0,3,1982,19,12,36,2018,2018,3135209.0,1943
112692,2,4,0,1,0,3,1994,12,10,24,2017,2018,3135209.0,3228
112692,2,6,0,0,1,3,1996,1,7,22,2015,2018,3149150.0,2523
112692,2,2,0,0,0,2,1979,27,3,39,2017,2018,3550308.0,3229
112692,2,4,0,1,0,2,1985,7,7,33,2017,2018,3143302.0,3230
112692,2,2,0,0,0,3,1984,1,2,34,2014,2018,3143302.0,2353
112692,2,2,0,0,0,0,1994,27,8,24,2014,2018,3304557.0,2356
112692,2,2,0,0,1,3,1990,29,9,28,2014,2018,3108602.0,2359
112692,2,2,0,0,0,3,1996,8,10,22,2014,2018,3135209.0,2364
112692,2,2,0,0,1,2,1994,10,3,24,2014,2018,3142007.0,2366
112692,2,2,0,0,0,3,1981,14,7,37,2014,2018,3135209.0,1019
112692,2,2,0,0,0,1,1994,28,1,24,2014,2018,3516309.0,2377
112692,2,2,0,0,0,3,1994,16,1,24,2014,2018,3135209.0,2023
112692,2,2,9,1,1,3,1996,6,8,22,2017,2018,3170008.0,3231
112692,2,4,0,0,1,3,1997,9,1,21,2016,2018,3135209.0,2946
112692,2,2,9,0,0,0,1997,20,6,21,2015,2018,3143302.0,2536
112692,2,4,0,0,0,2,1996,16,12,22,2015,2018,3135209.0,2543
112692,2,2,0,0,1,3,1996,21,4,22,2015,2018,3135209.0,2337
112692,2,2,0,0,0,2,1991,30,5,27,2015,2018,3135209.0,2545
112692,2,2,9,0,0,3,1996,5,12,22,2015,2018,3161106.0,2548
112692,2,4,0,0,1,3,1993,12,10,25,2015,2018,3135209.0,2561
112692,2,2,9,0,0,1,1992,27,3,26,2015,2018,3135209.0,2573
112692,2,5,0,0,0,2,1989,22,7,29,2017,2018,3135209.0,2598
112692,2,4,0,0,1,5,1994,17,10,24,2015,2018,,2611
112692,2,2,0,0,1,3,1997,9,9,21,2015,2018,3135357.0,2614
112692,2,2,9,0,1,3,1988,22,4,30,2015,2018,3108602.0,2617
112692,2,2,9,0,1,3,1996,13,12,22,2015,2018,3135209.0,2616
112692,2,5,0,0,0,3,1994,16,1,24,2015,2018,3135209.0,2023
112692,2,2,0,0,0,3,1980,15,5,38,2015,2018,3106200.0,2623
112692,2,5,0,0,0,3,1981,26,9,37,2015,2018,3108602.0,2626
112692,2,2,0,0,1,1,1994,15,6,24,2015,2018,5300108.0,2627
112692,2,2,0,0,0,2,1998,10,3,20,2016,2018,3135209.0,2947
112692,2,2,0,1,1,3,1983,20,12,35,2016,2018,3135209.0,2950
112692,2,2,0,0,0,3,1996,4,5,22,2016,2018,3161106.0,2951
112692,2,4,0,0,0,2,1994,7,9,24,2016,2018,3135209.0,2956
112692,2,2,0,0,1,2,1997,30,7,21,2016,2018,3135209.0,2957
112692,2,2,0,0,1,2,1997,18,10,21,2016,2018,3136959.0,2961
112692,2,2,0,0,0,1,1996,10,11,22,2016,2018,3543402.0,2962
112692,2,2,0,0,1,3,1992,3,6,26,2016,2018,3135209.0,2963
112692,2,2,0,0,0,3,1995,11,12,23,2018,2018,3135209.0,2967
112692,2,2,0,0,1,3,1995,21,7,23,2016,2018,3135209.0,2838
112692,2,2,0,0,1,3,1996,2,4,22,2016,2018,3139300.0,2970
112692,2,4,0,0,0,3,1996,26,3,22,2016,2018,3135209.0,2971
112692,2,4,0,1,0,3,1987,9,3,31,2016,2018,3135209.0,2972
112692,2,2,0,1,1,3,1987,11,3,31,2016,2018,3135209.0,2973
112692,2,4,0,0,0,3,1995,14,3,23,2016,2018,3106200.0,2975
112692,2,2,0,1,0,3,1997,26,11,21,2016,2018,3135209.0,2976
112692,2,2,0,0,1,1,1998,10,3,20,2016,2018,5300108.0,2980
