CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO
99503,2,2,9,0,2,1,1994,31,5,24,2017,2018,3135209.0
99503,2,4,0,0,2,3,1995,25,8,23,2017,2018,3304557.0
99503,2,4,0,0,1,3,1997,30,12,21,2017,2018,3135209.0
99503,2,2,0,1,1,2,1999,22,1,19,2017,2018,3135209.0
99503,2,5,0,0,1,2,1997,23,6,21,2017,2018,3135209.0
99503,2,4,9,1,1,3,1996,8,2,22,2017,2018,2928604.0
99503,2,2,0,0,1,3,1997,30,10,21,2017,2018,3135209.0
99503,2,2,0,0,2,3,1999,21,6,19,2017,2018,3170800.0
99503,2,2,0,0,1,1,1999,30,3,19,2017,2018,3135209.0
99503,2,2,0,1,2,3,1981,20,10,37,2017,2018,3117836.0
99503,2,4,0,1,1,2,1998,4,12,20,2017,2018,3135209.0
99503,2,2,0,1,2,3,1997,1,10,21,2017,2018,3132503.0
99503,2,2,0,1,2,3,1977,9,9,41,2017,2018,3117836.0
99503,2,2,0,0,1,3,1998,26,3,20,2017,2018,3135209.0
99503,2,2,0,1,1,3,1998,7,5,20,2017,2018,3135209.0
99503,2,4,9,1,2,3,1997,3,1,21,2017,2018,3135209.0
99503,2,2,0,0,2,2,1998,27,8,20,2017,2018,3135209.0
99503,2,4,9,0,1,2,1998,14,12,20,2017,2018,3138203.0
99503,2,4,0,0,2,3,1998,13,1,20,2017,2018,3142700.0
99503,2,4,0,1,2,2,1995,11,8,23,2017,2018,3143302.0
99503,2,5,0,0,1,3,1996,21,4,22,2017,2018,3135209.0
99503,2,2,0,0,2,2,1998,28,3,20,2018,2018,3135209.0
99503,2,4,0,0,1,3,2000,2,2,18,2018,2018,3143302.0
99503,2,2,0,0,1,0,1999,17,5,19,2018,2018,3135209.0
99503,2,4,0,0,2,0,1995,12,3,23,2018,2018,3143302.0
99503,2,2,0,0,1,2,1997,1,11,21,2018,2018,3135209.0
99503,2,2,0,0,2,3,1999,5,5,19,2018,2018,3135209.0
99503,2,2,0,0,2,3,1988,29,11,30,2018,2018,3135209.0
99503,2,2,0,0,2,1,1999,22,5,19,2018,2018,3534401.0
99503,2,2,0,1,1,3,1998,9,6,20,2018,2018,3135209.0
99503,2,2,0,0,2,2,1999,6,8,19,2018,2018,3139300.0
99503,2,2,0,0,1,3,2000,7,2,18,2018,2018,3135209.0
99503,2,2,0,0,2,1,2000,13,10,18,2018,2018,3142007.0
99503,2,2,0,0,1,3,2000,17,3,18,2018,2018,3550308.0
99503,2,2,0,1,1,3,2000,5,1,18,2018,2018,3135209.0
99503,2,2,0,1,2,3,1998,13,12,20,2018,2018,3135209.0
99503,2,2,0,1,1,3,1998,8,9,20,2018,2018,3135209.0
99503,2,2,0,0,2,1,1999,7,4,19,2018,2018,3135209.0
99503,2,2,0,0,1,3,1993,2,4,25,2018,2018,3143302.0
99503,2,2,0,0,1,3,1997,22,3,21,2018,2018,3550308.0
99503,2,3,0,1,1,2,2000,17,7,18,2018,2018,3135209.0
99503,2,2,0,1,1,3,1999,1,9,19,2018,2018,3124302.0
99503,2,2,0,1,1,2,2000,16,4,18,2018,2018,3135209.0
99503,2,2,0,1,1,1,1999,9,12,19,2018,2018,3135209.0
99503,2,2,0,1,2,3,1998,23,7,20,2018,2018,3162401.0
99503,2,2,0,1,2,3,1999,23,7,19,2018,2018,3135209.0
99503,2,2,0,0,1,1,1998,4,7,20,2018,2018,3143302.0
99503,2,2,0,0,2,1,1994,2,12,24,2018,2018,3135209.0
99503,2,4,0,1,2,3,1995,18,8,23,2018,2018,3135209.0
99503,2,4,0,1,1,1,1986,10,7,32,2018,2018,3135209.0
99503,2,4,0,0,2,1,1976,11,6,42,2018,2018,3135209.0
99503,2,2,0,1,1,3,2000,30,1,18,2018,2018,3135209.0
99503,2,4,0,0,1,1,1982,24,2,36,2018,2018,3149150.0
99503,2,2,0,1,1,3,1999,30,5,19,2018,2018,3135209.0
99503,2,4,0,0,2,3,1990,25,10,28,2018,2018,3135209.0
99503,2,2,0,0,1,2,1994,11,11,24,2018,2018,3135209.0
99503,2,2,0,0,2,1,1990,19,2,28,2018,2018,3135209.0
99503,2,2,0,1,2,2,1999,1,9,19,2018,2018,3135209.0
99503,2,2,0,1,1,3,1997,20,4,21,2018,2018,3135209.0
99503,2,4,0,0,1,2,1998,28,11,20,2018,2018,3135209.0
107474,1,4,0,0,2,3,1983,27,4,35,2015,2018,3152204.0
107474,1,6,0,0,2,3,1987,16,1,31,2012,2018,3142007.0
107474,1,4,0,0,2,9,1990,16,2,28,2012,2018,3135209.0
107474,1,2,0,0,1,2,1989,17,9,29,2016,2018,3135209.0
107474,1,4,9,0,2,1,1981,25,6,37,2015,2018,3149150.0
107474,1,2,0,0,2,3,1982,28,4,36,2016,2018,3135209.0
107474,1,4,0,1,2,1,1985,6,8,33,2017,2018,3135209.0
107474,1,6,0,0,1,1,1990,15,6,28,2008,2018,3135209.0
107474,1,2,0,1,1,2,1988,15,10,30,2016,2018,3135209.0
107474,1,2,0,0,1,1,1986,30,4,32,2016,2018,3148707.0
107474,1,2,0,0,1,3,1988,26,9,30,2017,2018,3135209.0
107474,1,6,0,0,1,9,1987,24,11,31,2009,2018,3135209.0
107474,1,2,0,0,2,3,1989,30,9,29,2012,2018,3550308.0
107474,1,2,0,0,2,3,1990,19,5,28,2017,2018,3135209.0
107474,1,2,0,0,1,4,1991,30,8,27,2016,2018,3161106.0
107474,1,2,0,0,1,3,1983,10,2,35,2012,2018,3135209.0
107474,1,2,0,0,1,3,1989,12,1,29,2017,2018,3135209.0
107474,1,2,0,0,1,0,1989,7,4,29,2016,2018,3135209.0
107474,1,4,0,0,2,9,1987,6,7,31,2012,2018,3135209.0
107474,1,2,0,0,1,0,1988,24,5,30,2018,2018,3135209.0
107474,1,4,0,1,1,3,1981,22,4,37,2017,2018,3135209.0
107474,1,2,0,0,1,2,1989,14,4,29,2016,2018,3135209.0
107474,1,4,0,0,2,9,1986,30,8,32,2011,2018,3135209.0
107474,1,6,0,0,1,3,1976,22,10,42,2010,2018,3135209.0
107474,1,3,0,0,2,1,1991,15,12,27,2017,2018,3143302.0
107474,1,4,0,0,2,2,1977,18,7,41,2010,2018,3135209.0
107474,1,6,0,0,2,3,1981,11,5,37,2010,2018,3135209.0
107474,1,2,0,0,1,3,1987,30,8,31,2013,2018,3132107.0
107474,1,2,0,0,2,3,1992,30,7,26,2017,2018,3132107.0
107474,1,2,0,0,2,0,1993,12,2,25,2016,2018,5300108.0
107474,1,6,0,0,1,9,1982,27,7,36,2011,2018,3162401.0
107474,1,2,9,0,2,3,1986,7,1,32,2015,2018,3143302.0
107474,1,4,9,1,1,3,1993,30,11,25,2017,2018,3135209.0
107474,1,2,9,0,1,1,1993,14,9,25,2015,2018,3552205.0
107474,1,2,9,0,1,3,1991,29,3,27,2016,2018,3515707.0
107474,1,2,9,0,1,3,1992,11,11,26,2014,2018,3135209.0
107474,1,2,0,0,2,1,1993,14,1,25,2013,2018,3550308.0
107474,1,2,0,0,2,2,1988,29,5,30,2015,2018,3135209.0
107474,1,2,9,0,1,3,1993,19,8,25,2012,2018,3135050.0
107474,1,2,0,0,2,1,1993,3,7,25,2014,2018,3143302.0
107474,1,2,9,0,1,3,1991,5,4,27,2012,2018,
107474,1,2,0,0,2,0,1989,21,2,29,2014,2018,3135209.0
107474,1,4,0,0,2,2,1990,2,8,28,2014,2018,3135209.0
107474,1,2,0,0,1,3,1990,18,2,28,2012,2018,3135209.0
107474,1,2,0,0,2,0,1992,9,7,26,2017,2018,3161106.0
107474,1,4,0,0,1,0,1992,10,8,26,2011,2018,3135209.0
107474,1,4,0,0,1,0,1993,22,9,25,2011,2018,3135209.0
107474,1,4,0,0,1,0,1993,1,4,25,2011,2018,3135209.0
107474,1,4,0,0,1,0,1985,31,7,33,2011,2018,3135209.0
107474,1,4,0,0,2,0,1992,1,12,26,2011,2018,3106200.0
107474,1,2,0,0,2,0,1991,18,8,27,2016,2018,
107474,1,4,0,0,2,0,1977,15,10,41,2011,2018,3304557.0
107474,1,2,0,1,1,1,1991,28,2,27,2016,2018,3135209.0
107474,1,2,0,0,1,3,1992,6,6,26,2012,2018,3101706.0
107474,1,6,0,0,1,3,1992,22,7,26,2013,2018,5212501.0
107474,1,2,0,0,1,0,1991,20,3,27,2014,2018,3135209.0
107474,1,2,0,0,2,3,1991,10,3,27,2014,2018,3135209.0
107474,1,2,0,0,2,3,1991,19,9,27,2013,2018,3100104.0
107474,1,2,0,0,1,3,1994,10,10,24,2012,2018,3550308.0
107474,1,4,0,0,2,1,1989,9,12,29,2012,2018,3135209.0
107474,1,2,0,1,1,0,1992,19,9,26,2018,2018,3135209.0
107474,1,4,0,0,1,3,1986,8,1,32,2012,2018,3135209.0
107474,1,2,0,0,2,1,1992,11,2,26,2012,2018,3135209.0
107474,1,2,0,0,1,1,1985,21,4,33,2012,2018,3135209.0
107474,1,6,0,0,1,3,1971,25,8,47,2012,2018,3135209.0
107474,1,2,0,0,1,1,1993,30,8,25,2012,2018,3143302.0
107474,1,2,0,0,1,0,1993,26,9,25,2012,2018,3143302.0
107474,1,2,0,0,2,3,1988,29,7,30,2012,2018,3135209.0
107474,1,4,0,0,1,2,1992,14,4,26,2012,2018,3135209.0
107474,1,2,0,0,2,3,1993,18,2,25,2012,2018,3135209.0
107474,1,2,0,0,2,3,1961,27,3,57,2012,2018,3135100.0
107474,1,6,0,0,2,3,1993,28,2,25,2012,2018,3135209.0
107474,1,2,0,0,2,3,1977,29,8,41,2015,2018,3135209.0
107474,1,4,0,0,2,1,1992,23,9,26,2017,2018,3135209.0
107474,1,2,0,0,1,3,1988,18,6,30,2015,2018,3135209.0
107474,1,2,0,0,1,2,1994,30,1,24,2014,2018,3135209.0
107474,1,2,0,0,1,1,1993,17,5,25,2013,2018,3135209.0
107474,1,2,0,1,2,3,1990,27,5,28,2017,2018,
107474,1,4,0,0,2,3,1994,29,10,24,2014,2018,3135209.0
107474,1,2,0,0,1,0,1994,11,5,24,2015,2018,3170909.0
107474,1,2,0,0,1,3,1994,6,2,24,2016,2018,3513801.0
107474,1,2,0,0,1,9,1991,7,9,27,2013,2018,3135209.0
107474,1,2,0,0,1,1,1995,5,6,23,2014,2018,3161106.0
107474,1,2,0,0,1,1,1972,16,3,46,2017,2018,3547809.0
107474,1,2,0,0,1,3,1994,10,3,24,2015,2018,3548807.0
107474,1,2,0,0,1,3,1991,7,1,27,2016,2018,3135209.0
107474,1,2,0,0,1,3,1994,9,8,24,2015,2018,3135209.0
107474,1,2,0,0,2,4,1994,18,10,24,2015,2018,3135209.0
107474,1,4,0,0,1,3,1991,18,5,27,2015,2018,3135209.0
107474,1,2,9,0,1,3,1995,5,9,23,2016,2018,3135209.0
107474,1,6,0,0,1,3,1995,25,9,23,2013,2018,3135209.0
107474,1,2,0,0,1,2,1995,16,3,23,2013,2018,3135209.0
107474,1,4,0,0,2,3,1989,21,12,29,2013,2018,3139300.0
107474,1,2,0,0,1,1,1980,27,12,38,2013,2018,3135209.0
107474,1,2,0,0,1,3,1994,30,12,24,2013,2018,3135209.0
107474,1,2,0,0,1,3,1982,7,4,36,2013,2018,3135209.0
107474,1,4,0,0,1,3,1995,30,4,23,2013,2018,3135209.0
107474,1,2,0,0,2,3,1994,21,10,24,2017,2018,3135209.0
107474,1,2,9,0,1,2,1995,25,8,23,2014,2018,3135209.0
107474,1,2,9,0,1,3,1995,31,7,23,2014,2018,3135209.0
107474,1,2,9,0,1,3,1995,31,5,23,2016,2018,3135209.0
107474,1,2,9,0,2,3,1991,26,4,27,2017,2018,3509502.0
107474,1,4,0,0,1,1,1985,31,5,33,2016,2018,1302405.0
107474,1,2,9,0,1,3,1995,4,12,23,2015,2018,3135209.0
107474,1,2,0,0,1,3,1991,29,12,27,2015,2018,3135209.0
107474,1,6,0,0,1,1,1996,8,2,22,2015,2018,3135209.0
107474,1,2,0,0,1,2,1996,1,7,22,2015,2018,3135209.0
107474,1,2,0,0,2,3,1996,20,3,22,2016,2018,3143302.0
107474,1,2,0,0,1,0,1996,18,8,22,2016,2018,3135209.0
107474,1,2,0,0,1,3,1994,18,12,24,2015,2018,3135209.0
107474,1,2,0,0,1,3,1996,18,8,22,2016,2018,3170909.0
107474,1,2,0,0,2,3,1992,5,4,26,2015,2018,3135209.0
107474,1,2,0,0,1,3,1994,3,7,24,2015,2018,3135209.0
107474,1,2,0,0,1,1,1995,5,5,23,2016,2018,3135209.0
107474,1,2,0,0,1,2,1996,9,4,22,2015,2018,3135209.0
107474,1,2,0,0,1,3,1993,3,1,25,2015,2018,3135209.0
107474,1,2,0,0,1,3,1992,26,7,26,2015,2018,3135209.0
107474,1,2,0,0,2,0,1995,2,12,23,2018,2018,3135209.0
107474,1,2,0,0,1,3,1995,9,1,23,2015,2018,3135209.0
107474,1,6,9,0,1,3,1996,16,2,22,2014,2018,3161106.0
107474,1,4,9,0,2,3,1993,13,4,25,2014,2018,3135209.0
107474,1,2,9,0,1,3,1996,30,7,22,2014,2018,3135209.0
107474,1,2,9,1,2,2,1985,18,6,33,2014,2018,3543402.0
107474,1,2,9,0,1,4,1996,13,6,22,2014,2018,3135209.0
107474,1,3,9,0,2,3,1992,24,3,26,2014,2018,3550308.0
107474,1,6,9,0,1,3,1996,28,8,22,2014,2018,3135209.0
107474,1,6,9,0,1,3,1996,5,8,22,2014,2018,3143302.0
107474,1,3,9,0,1,3,1995,27,9,23,2014,2018,3135209.0
107474,1,2,0,0,2,4,1996,21,6,22,2018,2018,
107474,1,2,9,0,1,3,1995,13,11,23,2014,2018,3135209.0
107474,1,6,9,0,1,3,1996,14,12,22,2014,2018,3135209.0
107474,1,4,0,0,2,3,1991,15,7,27,2018,2018,3143302.0
107474,1,3,0,0,1,0,1995,22,11,23,2017,2018,3143302.0
107474,1,2,0,0,1,3,1994,12,8,24,2016,2018,3135209.0
107474,1,2,9,0,2,2,1994,4,9,24,2015,2018,3135209.0
107474,1,2,9,0,1,1,1997,5,7,21,2015,2018,3143302.0
107474,1,2,9,0,1,1,1987,26,11,31,2015,2018,2930006.0
107474,1,2,9,0,2,0,1981,17,8,37,2015,2018,3135209.0
107474,1,2,9,0,1,0,1997,2,6,21,2015,2018,3135209.0
107474,1,2,9,0,2,1,1990,22,6,28,2015,2018,3135209.0
107474,1,2,9,0,2,3,1985,3,3,33,2015,2018,3135209.0
107474,1,2,9,0,1,3,1996,15,11,22,2015,2018,3143302.0
107474,1,2,9,0,1,3,1977,15,9,41,2015,2018,3118809.0
107474,1,2,0,0,1,2,1997,25,8,21,2015,2018,3135209.0
107474,1,2,0,0,1,3,1996,14,10,22,2015,2018,3135209.0
107474,1,2,9,0,1,3,1994,4,9,24,2015,2018,3550308.0
107474,1,2,0,0,2,3,1997,12,1,21,2015,2018,3135209.0
107474,1,2,0,0,1,3,1982,19,1,36,2015,2018,3550308.0
107474,1,2,0,0,1,3,1981,14,12,37,2015,2018,3529401.0
107474,1,2,0,0,2,3,1996,18,3,22,2015,2018,3550308.0
107474,1,2,0,0,2,3,1997,15,4,21,2016,2018,
107474,1,4,0,0,2,2,1997,28,8,21,2016,2018,3135209.0
107474,1,2,0,0,2,3,1995,6,2,23,2017,2018,3135209.0
107474,1,2,9,0,1,3,1986,4,9,32,2016,2018,3135209.0
107474,1,4,9,0,2,3,1995,5,1,23,2017,2018,5002704.0
107474,1,4,0,1,1,2,1997,1,1,21,2018,2018,3135209.0
107474,1,2,0,0,1,3,1996,25,4,22,2015,2018,3117836.0
107474,1,2,0,1,2,3,1996,16,6,22,2017,2018,3135209.0
107474,1,2,0,0,1,3,1996,18,11,22,2017,2018,3118601.0
107474,1,2,0,0,1,3,1996,17,1,22,2017,2018,3132107.0
107474,1,4,9,0,2,4,1995,24,7,23,2017,2018,3106200.0
107474,1,2,0,0,1,3,1994,11,5,24,2017,2018,3135209.0
107474,1,2,0,0,1,3,1991,23,4,27,2017,2018,3135209.0
107474,1,2,0,0,1,2,1988,24,9,30,2017,2018,3135209.0
107474,1,3,0,0,1,2,1990,25,3,28,2016,2018,3135209.0
107474,1,2,0,1,1,2,1996,21,4,22,2016,2018,3135209.0
107474,1,2,0,0,1,3,1998,17,11,20,2016,2018,3550308.0
107474,1,2,0,1,1,1,1983,18,6,35,2016,2018,3135209.0
107474,1,2,0,0,1,3,1997,22,3,21,2016,2018,3135209.0
107474,1,2,0,0,1,3,1997,30,9,21,2016,2018,3550308.0
107474,1,2,0,0,2,1,1975,1,8,43,2018,2018,3135209.0
107474,1,2,0,1,1,2,1997,3,8,21,2016,2018,3135209.0
107474,1,2,0,0,1,1,1996,18,9,22,2016,2018,3135209.0
107474,1,2,0,1,1,3,1998,8,1,20,2016,2018,3135209.0
107474,1,2,0,0,1,3,1998,7,8,20,2016,2018,3135209.0
107474,1,2,0,0,2,1,1996,5,12,22,2016,2018,3135209.0
107474,1,2,0,1,1,3,1997,21,4,21,2016,2018,3135209.0
107474,1,2,0,1,1,3,1985,26,3,33,2016,2018,3135209.0
107474,1,2,0,1,2,1,1996,2,11,22,2016,2018,3135209.0
107474,1,2,0,1,1,3,1998,23,4,20,2016,2018,3135209.0
107474,1,2,0,0,1,3,1997,25,6,21,2016,2018,3135209.0
107474,1,2,0,0,1,3,1997,13,2,21,2016,2018,3135209.0
107474,1,4,0,1,2,3,1997,4,4,21,2016,2018,3117836.0
107474,1,2,0,1,2,3,1998,28,1,20,2016,2018,3148707.0
107474,1,2,0,0,2,3,1992,14,8,26,2016,2018,3135209.0
107474,1,2,9,0,1,3,1998,12,6,20,2017,2018,3143302.0
107474,1,2,0,1,1,3,1971,12,7,47,2016,2018,2908101.0
107474,1,2,0,0,2,1,1993,26,12,25,2018,2018,3135209.0
107474,1,2,0,1,1,3,1997,23,7,21,2017,2018,3135209.0
107474,1,2,9,0,2,0,1998,24,4,20,2017,2018,3135209.0
107474,1,2,0,0,1,3,1998,19,1,20,2018,2018,3135209.0
107474,1,2,0,0,2,3,1995,27,11,23,2018,2018,3135209.0
107474,1,2,0,0,2,3,1998,12,2,20,2018,2018,3147006.0
107474,1,2,0,0,1,3,1998,25,8,20,2018,2018,3139300.0
107474,1,2,0,1,1,2,1999,28,4,19,2018,2018,3132107.0
107474,1,2,0,0,1,0,1999,15,2,19,2018,2018,3141405.0
107474,1,2,0,1,1,2,1999,8,4,19,2017,2018,3135209.0
107474,1,2,0,0,1,2,1997,23,6,21,2018,2018,3135209.0
107474,1,3,0,0,2,0,1995,29,8,23,2017,2018,3135209.0
107474,1,2,0,0,1,4,1983,17,2,35,2017,2018,3142700.0
107474,1,2,0,0,1,3,1999,2,2,19,2017,2018,3135209.0
107474,1,2,0,1,2,0,1981,10,4,37,2017,2018,3149150.0
107474,1,2,0,1,2,1,1992,8,1,26,2017,2018,3135209.0
107474,1,2,0,0,1,1,1995,6,7,23,2017,2018,3143302.0
107474,1,2,0,1,1,3,1999,17,10,19,2017,2018,3135209.0
107474,1,2,0,1,2,1,1993,17,8,25,2017,2018,3143302.0
107474,1,2,0,0,2,2,1989,24,12,29,2018,2018,3135209.0
107474,1,2,0,0,1,2,1997,21,3,21,2017,2018,3135209.0
107474,1,2,0,0,2,3,1998,31,3,20,2017,2018,3170701.0
107474,1,2,0,0,2,3,1991,1,3,27,2017,2018,3132107.0
107474,1,2,0,1,1,1,1998,24,3,20,2017,2018,3135209.0
107474,1,2,0,0,1,2,1998,19,11,20,2017,2018,3135209.0
107474,1,2,0,1,1,3,1996,4,7,22,2017,2018,3143302.0
107474,1,2,0,0,1,3,1998,10,1,20,2018,2018,3135209.0
107474,1,2,0,1,1,1,1998,28,5,20,2017,2018,3162401.0
107474,1,2,0,0,2,2,1999,6,1,19,2017,2018,3135209.0
107474,1,2,0,0,1,3,1997,29,6,21,2017,2018,3135209.0
107474,1,2,0,0,1,1,1998,22,4,20,2017,2018,3135209.0
107474,1,2,0,0,1,3,1996,21,4,22,2018,2018,3135209.0
107474,1,2,0,1,1,3,1999,26,5,19,2017,2018,3170800.0
107474,1,2,0,0,2,1,1998,3,10,20,2017,2018,3143302.0
107474,1,2,0,0,1,3,1995,12,12,23,2018,2018,3135209.0
107474,1,2,0,0,1,3,1988,20,8,30,2018,2018,3135209.0
107474,1,2,0,0,2,3,1997,12,3,21,2017,2018,3171600.0
107474,1,2,0,0,1,3,1999,5,7,19,2018,2018,3135209.0
107474,1,2,0,0,1,2,1998,9,8,20,2018,2018,3135209.0
107474,1,2,0,1,1,3,1996,29,9,22,2018,2018,3143302.0
107474,1,2,0,0,1,0,1998,6,4,20,2018,2018,3135209.0
107474,1,2,0,0,2,3,1994,2,10,24,2018,2018,3135209.0
107474,1,2,0,0,2,3,1994,10,12,24,2018,2018,3162401.0
107474,1,2,0,0,1,3,1994,28,9,24,2018,2018,3117836.0
107474,1,2,0,0,2,3,2000,23,2,18,2018,2018,3135209.0
107474,1,2,0,0,1,3,1999,29,12,19,2018,2018,3142007.0
107474,1,2,0,1,1,3,1999,30,12,19,2018,2018,3550308.0
107474,1,2,0,0,1,3,1999,6,12,19,2018,2018,3143302.0
107474,1,2,0,1,2,3,1998,24,9,20,2018,2018,3152204.0
107474,1,2,0,1,1,3,2000,18,4,18,2018,2018,3143302.0
107474,1,2,0,1,1,3,1999,3,11,19,2018,2018,3536703.0
107474,1,2,0,0,1,3,1998,4,12,20,2018,2018,3139300.0
107474,1,2,0,1,1,3,1999,16,10,19,2018,2018,3143302.0
107474,1,2,0,0,2,3,1999,31,5,19,2018,2018,3139300.0
107474,1,2,0,0,2,1,1999,8,11,19,2018,2018,
107474,1,2,0,1,1,4,1999,6,5,19,2018,2018,3135100.0
107474,1,2,0,0,2,3,1999,27,2,19,2018,2018,3135209.0
107474,1,2,0,1,1,1,1999,22,6,19,2018,2018,3139300.0
107474,1,2,0,1,1,2,1999,2,7,19,2018,2018,3135209.0
107474,1,2,0,0,1,1,2000,10,10,18,2018,2018,3135209.0
107474,1,2,0,0,1,1,2000,1,2,18,2018,2018,3135209.0
107474,1,2,0,1,1,3,2000,11,4,18,2018,2018,3135209.0
107474,1,2,0,1,1,3,1999,12,10,19,2018,2018,3143302.0
107474,1,2,0,1,1,3,1999,3,1,19,2018,2018,3142908.0
107474,1,2,0,1,1,3,2000,29,3,18,2018,2018,3135209.0
107474,1,2,0,0,1,5,2000,23,2,18,2018,2018,3135209.0
107474,1,4,0,1,1,3,1996,15,12,22,2018,2018,3135209.0
107474,1,4,0,1,1,3,1999,24,3,19,2018,2018,3135209.0
107474,1,4,0,0,2,3,1986,18,1,32,2018,2018,3143302.0
107474,1,4,0,1,1,3,1997,24,5,21,2018,2018,3135209.0
107474,1,3,0,0,1,3,1999,20,11,19,2018,2018,3513801.0
107474,1,2,0,0,1,3,1999,19,6,19,2018,2018,3528502.0
107476,1,2,0,0,2,1,1990,19,11,28,2014,2018,3147105.0
107476,1,2,0,0,2,1,1978,25,6,40,2008,2018,3135209.0
107476,1,2,0,0,2,3,1983,18,11,35,2009,2018,3135209.0
107476,1,6,0,0,1,2,1984,27,3,34,2009,2018,3152204.0
107476,1,2,0,0,1,3,1990,12,2,28,2016,2018,3519808.0
107476,1,6,0,0,2,0,1982,16,10,36,2010,2018,3106200.0
107476,1,2,9,1,1,3,1989,19,9,29,2018,2018,3106200.0
107476,1,4,0,0,2,0,1990,18,2,28,2015,2018,3135209.0
107476,1,2,0,0,2,2,1988,1,8,30,2010,2018,3135209.0
107476,1,2,0,0,1,3,1990,10,10,28,2010,2018,3135209.0
107476,1,2,0,0,2,2,1987,21,9,31,2015,2018,3135209.0
107476,1,2,0,1,2,1,1984,3,8,34,2018,2018,3143302.0
107476,1,6,0,0,1,1,1992,28,12,26,2012,2018,
107476,1,2,0,1,2,3,1991,5,5,27,2014,2018,3135209.0
107476,1,2,0,0,2,9,1979,7,6,39,2012,2018,2918407.0
107476,1,2,0,0,1,9,1993,20,3,25,2012,2018,3151206.0
107476,1,2,0,0,1,0,1993,29,5,25,2011,2018,3135209.0
107476,1,6,0,0,1,0,1992,1,6,26,2011,2018,3132107.0
107476,1,2,0,0,2,0,1993,6,4,25,2011,2018,3135209.0
107476,1,2,0,0,2,1,1993,9,12,25,2016,2018,3135100.0
107476,1,4,0,0,2,0,1985,5,12,33,2011,2018,3135209.0
107476,1,2,0,0,1,0,1989,26,5,29,2012,2018,3143302.0
107476,1,2,0,0,1,0,1992,27,11,26,2018,2018,5300108.0
107476,1,2,0,0,2,0,1992,29,9,26,2013,2018,3135209.0
107476,1,2,0,0,1,0,1983,3,4,35,2017,2018,3135209.0
107476,1,2,0,0,2,3,1976,7,4,42,2012,2018,3106200.0
107476,1,2,0,0,2,3,1989,17,6,29,2014,2018,3135209.0
107476,1,2,0,1,2,3,1995,1,5,23,2017,2018,3118809.0
107476,1,4,0,0,1,3,1990,27,7,28,2012,2018,3132107.0
107476,1,2,0,0,1,1,1993,27,7,25,2012,2018,3143302.0
107476,1,2,0,0,1,0,1994,2,6,24,2015,2018,
107476,1,2,0,0,2,3,1993,12,8,25,2012,2018,3143302.0
107476,1,6,0,0,1,3,1994,5,12,24,2012,2018,3132107.0
107476,1,4,0,0,2,3,1992,14,1,26,2012,2018,3135209.0
107476,1,2,0,0,2,3,1991,12,6,27,2012,2018,3135100.0
107476,1,2,0,0,2,3,1992,3,6,26,2012,2018,3136801.0
107476,1,4,0,0,2,3,1991,1,3,27,2012,2018,3135209.0
107476,1,2,0,0,1,2,1988,11,9,30,2012,2018,3143302.0
107476,1,6,0,0,1,1,1993,22,12,25,2012,2018,3135209.0
107476,1,6,0,0,2,3,1993,27,2,25,2012,2018,3143302.0
107476,1,6,0,0,2,2,1993,11,3,25,2012,2018,3135100.0
107476,1,2,0,0,2,1,1991,12,3,27,2012,2018,3135209.0
107476,1,2,0,0,2,3,1991,11,11,27,2012,2018,3135209.0
107476,1,6,0,1,2,1,1993,26,3,25,2014,2018,3132503.0
107476,1,4,0,0,1,2,1993,22,11,25,2012,2018,3135209.0
107476,1,2,0,0,2,3,1991,28,9,27,2014,2018,3143302.0
107476,1,4,0,0,1,2,1992,14,6,26,2015,2018,3135209.0
107476,1,6,0,0,2,3,1993,6,10,25,2014,2018,3148707.0
107476,1,6,0,0,1,3,1994,5,9,24,2013,2018,
107476,1,2,0,0,1,3,1994,20,5,24,2013,2018,5300108.0
107476,1,2,9,0,2,3,1994,17,7,24,2013,2018,3170909.0
107476,1,2,0,0,2,3,1993,18,5,25,2013,2018,3135209.0
107476,1,2,0,0,2,3,1994,23,6,24,2013,2018,3135209.0
107476,1,2,0,0,2,2,1994,8,7,24,2013,2018,3135209.0
107476,1,6,0,0,2,3,1985,18,2,33,2013,2018,3124104.0
107476,1,2,0,0,1,2,1995,1,1,23,2013,2018,3135209.0
107476,1,2,0,0,1,3,1994,26,9,24,2013,2018,3135209.0
107476,1,2,0,0,2,3,1994,16,1,24,2013,2018,3135209.0
107476,1,2,0,0,2,3,1993,15,2,25,2013,2018,3116159.0
107476,1,2,0,0,1,3,1993,12,12,25,2013,2018,3170909.0
107476,1,3,0,0,2,3,1995,13,1,23,2013,2018,3135209.0
107476,1,2,0,0,2,3,1994,3,1,24,2013,2018,5300108.0
107476,1,6,0,0,1,3,1994,5,1,24,2013,2018,3143302.0
107476,1,2,0,0,2,3,1994,11,6,24,2013,2018,3135209.0
107476,1,2,0,0,2,3,1993,29,3,25,2013,2018,3132107.0
107476,1,4,0,0,2,1,1989,20,8,29,2015,2018,3135209.0
